date,time,value
17/06/2013,12:44,39.68000031
17/06/2013,12:49,39.16999817
17/06/2013,12:54,40.18999863
17/06/2013,12:59,40.18999863
17/06/2013,13:04,40.70000076
17/06/2013,13:09,41.2100029
17/06/2013,13:14,41.2100029
17/06/2013,13:19,41.2100029
17/06/2013,13:24,41.2100029
17/06/2013,13:29,41.71999741
17/06/2013,13:34,41.2100029
17/06/2013,13:39,41.71999741
17/06/2013,13:44,41.71999741
17/06/2013,13:49,41.71999741
17/06/2013,13:54,41.2100029
17/06/2013,13:59,40.70000076
17/06/2013,14:04,40.18999863
17/06/2013,14:09,39.68000031
17/06/2013,14:14,39.68000031
17/06/2013,14:19,39.68000031
17/06/2013,14:24,39.68000031
17/06/2013,14:29,39.68000031
17/06/2013,14:34,39.68000031
17/06/2013,14:39,39.68000031
17/06/2013,14:44,39.68000031
17/06/2013,14:49,39.68000031
17/06/2013,14:54,39.16999817
17/06/2013,14:59,39.16999817
17/06/2013,15:04,39.16999817
17/06/2013,15:09,39.16999817
17/06/2013,15:14,39.16999817
17/06/2013,15:19,39.16999817
17/06/2013,15:24,39.16999817
17/06/2013,15:29,39.16999817
17/06/2013,15:34,39.16999817
17/06/2013,15:39,38.66000366
17/06/2013,15:44,39.16999817
17/06/2013,15:49,39.16999817
17/06/2013,15:54,39.68000031
17/06/2013,15:59,40.70000076
17/06/2013,16:04,40.70000076
17/06/2013,16:09,40.70000076
17/06/2013,16:14,40.70000076
17/06/2013,16:19,40.70000076
17/06/2013,16:24,40.70000076
17/06/2013,16:29,40.70000076
17/06/2013,16:34,41.2100029
17/06/2013,16:39,41.2100029
17/06/2013,16:44,40.70000076
17/06/2013,16:49,40.70000076
17/06/2013,16:54,41.2100029
17/06/2013,16:59,40.70000076
17/06/2013,17:04,40.18999863
17/06/2013,17:09,39.68000031
17/06/2013,17:14,38.66000366
17/06/2013,17:19,38.66000366
17/06/2013,17:24,38.66000366
17/06/2013,17:29,38.15000153
17/06/2013,17:34,38.15000153
17/06/2013,17:39,37.63999939
17/06/2013,17:44,37.63999939
17/06/2013,17:49,37.13000107
17/06/2013,17:54,37.13000107
17/06/2013,17:59,36.61999893
17/06/2013,18:04,37.13000107
17/06/2013,18:09,36.61999893
17/06/2013,18:14,36.61999893
17/06/2013,18:19,36.11000061
17/06/2013,18:24,36.11000061
17/06/2013,18:29,35.59999847
17/06/2013,18:34,35.59999847
17/06/2013,18:39,35.59999847
17/06/2013,18:44,35.59999847
17/06/2013,18:49,35.59999847
17/06/2013,18:54,35.08999634
17/06/2013,18:59,35.08999634
17/06/2013,19:04,35.08999634
17/06/2013,21:09,37.63999939
17/06/2013,21:14,37.63999939
17/06/2013,21:19,38.15000153
17/06/2013,21:24,38.15000153
17/06/2013,21:29,38.66000366
17/06/2013,21:34,38.66000366
17/06/2013,21:39,38.66000366
17/06/2013,21:44,38.66000366
17/06/2013,21:49,39.16999817
17/06/2013,21:54,39.68000031
17/06/2013,21:59,39.68000031
17/06/2013,22:04,39.68000031
17/06/2013,22:09,40.18999863
17/06/2013,22:14,40.18999863
17/06/2013,22:19,40.18999863
17/06/2013,22:24,40.70000076
17/06/2013,22:29,40.70000076
17/06/2013,22:34,40.70000076
17/06/2013,22:39,41.2100029
17/06/2013,22:44,41.2100029
17/06/2013,22:49,41.2100029
17/06/2013,22:54,41.71999741
17/06/2013,22:59,41.71999741
17/06/2013,23:04,42.22999954
17/06/2013,23:09,42.22999954
17/06/2013,23:14,42.22999954
17/06/2013,23:19,42.73999786
17/06/2013,23:24,42.73999786
17/06/2013,23:29,42.73999786
17/06/2013,23:34,43.25
17/06/2013,23:39,43.25
17/06/2013,23:44,43.25
17/06/2013,23:49,43.25
17/06/2013,23:54,43.76000214
17/06/2013,23:59,43.76000214
18/06/2013,00:04,43.76000214
18/06/2013,00:09,43.25
18/06/2013,00:14,42.22999954
18/06/2013,00:19,42.22999954
18/06/2013,00:24,42.22999954
18/06/2013,00:29,42.22999954
18/06/2013,00:34,42.22999954
18/06/2013,00:39,42.22999954
18/06/2013,00:44,42.22999954
18/06/2013,00:49,42.22999954
18/06/2013,00:54,42.22999954
18/06/2013,00:59,42.22999954
18/06/2013,01:04,42.22999954
18/06/2013,01:09,41.71999741
18/06/2013,01:14,42.22999954
18/06/2013,01:19,41.71999741
18/06/2013,01:24,42.22999954
18/06/2013,01:29,41.71999741
18/06/2013,01:34,42.22999954
18/06/2013,01:39,41.71999741
18/06/2013,01:44,41.71999741
18/06/2013,01:49,41.71999741
18/06/2013,01:54,41.71999741
18/06/2013,01:59,41.71999741
18/06/2013,02:04,41.71999741
18/06/2013,02:09,41.71999741
18/06/2013,02:14,41.71999741
18/06/2013,02:19,41.71999741
18/06/2013,02:24,41.71999741
18/06/2013,02:29,41.71999741
18/06/2013,02:34,41.71999741
18/06/2013,02:39,41.71999741
18/06/2013,02:44,41.71999741
18/06/2013,02:49,41.71999741
18/06/2013,02:54,41.71999741
18/06/2013,02:59,41.71999741
18/06/2013,03:04,41.71999741
18/06/2013,03:09,42.22999954
18/06/2013,03:14,43.25
18/06/2013,03:19,43.76000214
18/06/2013,03:24,43.76000214
18/06/2013,03:29,43.76000214
18/06/2013,03:34,44.27000046
18/06/2013,03:39,44.27000046
18/06/2013,03:44,43.76000214
18/06/2013,03:49,42.73999786
18/06/2013,03:54,42.22999954
18/06/2013,03:59,42.22999954
18/06/2013,04:04,42.22999954
18/06/2013,04:09,42.22999954
18/06/2013,04:14,42.22999954
18/06/2013,04:19,42.22999954
18/06/2013,04:24,41.71999741
18/06/2013,04:29,41.71999741
18/06/2013,04:34,41.71999741
18/06/2013,04:39,41.71999741
18/06/2013,04:44,41.71999741
18/06/2013,04:49,41.71999741
18/06/2013,04:54,41.2100029
18/06/2013,04:59,41.2100029
18/06/2013,05:04,40.70000076
18/06/2013,07:09,34.06999969
18/06/2013,07:14,34.58000183
18/06/2013,07:19,34.58000183
18/06/2013,07:24,35.08999634
18/06/2013,07:29,35.08999634
18/06/2013,07:34,35.59999847
18/06/2013,07:39,35.59999847
18/06/2013,07:44,35.59999847
18/06/2013,07:49,36.11000061
18/06/2013,07:54,36.11000061
18/06/2013,07:59,36.11000061
18/06/2013,08:04,36.11000061
18/06/2013,08:09,36.11000061
18/06/2013,08:14,36.11000061
18/06/2013,08:19,36.11000061
18/06/2013,08:24,36.11000061
18/06/2013,08:29,36.11000061
18/06/2013,08:34,36.11000061
18/06/2013,08:39,36.11000061
18/06/2013,08:44,36.11000061
18/06/2013,08:49,36.11000061
18/06/2013,08:54,35.59999847
18/06/2013,08:59,35.59999847
18/06/2013,09:04,35.59999847
18/06/2013,09:09,35.59999847
18/06/2013,09:14,35.08999634
18/06/2013,09:19,35.08999634
18/06/2013,09:24,35.08999634
18/06/2013,09:29,35.08999634
18/06/2013,09:34,34.58000183
18/06/2013,09:39,35.08999634
18/06/2013,09:44,34.58000183
18/06/2013,09:49,35.08999634
18/06/2013,09:54,34.58000183
18/06/2013,09:59,34.58000183
18/06/2013,10:04,34.58000183
18/06/2013,10:09,35.59999847
18/06/2013,10:14,36.11000061
18/06/2013,10:19,36.61999893
18/06/2013,10:24,37.13000107
18/06/2013,10:29,37.13000107
18/06/2013,10:34,37.13000107
18/06/2013,10:39,37.13000107
18/06/2013,10:44,37.63999939
18/06/2013,10:49,37.63999939
18/06/2013,10:54,37.63999939
18/06/2013,10:59,37.63999939
18/06/2013,11:04,37.63999939
18/06/2013,11:09,37.63999939
18/06/2013,11:14,37.63999939
18/06/2013,11:19,37.63999939
18/06/2013,11:24,37.63999939
18/06/2013,11:29,37.63999939
18/06/2013,11:34,38.15000153
18/06/2013,11:39,38.15000153
18/06/2013,11:44,37.63999939
18/06/2013,11:49,38.15000153
18/06/2013,11:54,37.63999939
18/06/2013,11:59,38.15000153
18/06/2013,12:04,38.15000153
18/06/2013,12:09,38.66000366
18/06/2013,12:14,38.66000366
18/06/2013,12:19,38.66000366
18/06/2013,12:24,39.16999817
18/06/2013,12:29,38.66000366
18/06/2013,12:34,38.66000366
18/06/2013,12:39,39.16999817
18/06/2013,12:44,39.16999817
18/06/2013,12:49,39.16999817
18/06/2013,12:54,39.16999817
18/06/2013,12:59,39.68000031
18/06/2013,13:04,39.68000031
18/06/2013,13:09,40.18999863
18/06/2013,13:14,40.18999863
18/06/2013,13:19,40.18999863
18/06/2013,13:24,40.18999863
18/06/2013,13:29,40.18999863
18/06/2013,13:34,40.70000076
18/06/2013,13:39,41.2100029
18/06/2013,13:44,40.70000076
18/06/2013,13:49,41.2100029
18/06/2013,13:54,41.2100029
18/06/2013,13:59,41.2100029
18/06/2013,14:04,41.2100029
18/06/2013,14:09,41.2100029
18/06/2013,14:14,41.71999741
18/06/2013,14:19,41.71999741
18/06/2013,14:24,41.2100029
18/06/2013,14:29,41.71999741
18/06/2013,14:34,41.71999741
18/06/2013,14:39,41.2100029
18/06/2013,14:44,40.70000076
18/06/2013,14:49,40.18999863
18/06/2013,14:54,40.18999863
18/06/2013,14:59,40.18999863
18/06/2013,15:04,40.18999863
18/06/2013,15:09,40.18999863
18/06/2013,15:14,40.18999863
18/06/2013,15:19,40.18999863
18/06/2013,15:24,39.68000031
18/06/2013,15:29,39.68000031
18/06/2013,15:34,39.68000031
18/06/2013,15:39,39.68000031
18/06/2013,15:44,39.16999817
18/06/2013,15:49,39.16999817
18/06/2013,15:54,39.16999817
18/06/2013,15:59,38.66000366
18/06/2013,16:04,38.66000366
18/06/2013,16:09,38.66000366
18/06/2013,16:14,38.66000366
18/06/2013,16:19,38.15000153
18/06/2013,16:24,37.63999939
18/06/2013,16:29,38.15000153
18/06/2013,16:34,39.16999817
18/06/2013,16:39,39.68000031
18/06/2013,16:44,40.18999863
18/06/2013,16:49,40.18999863
18/06/2013,16:54,40.18999863
18/06/2013,16:59,40.18999863
18/06/2013,17:04,39.16999817
18/06/2013,17:09,38.66000366
18/06/2013,17:14,38.15000153
18/06/2013,17:19,37.63999939
18/06/2013,17:24,37.63999939
18/06/2013,17:29,37.63999939
18/06/2013,17:34,37.13000107
18/06/2013,17:39,37.13000107
18/06/2013,17:44,36.61999893
18/06/2013,17:49,36.11000061
18/06/2013,17:54,36.11000061
18/06/2013,17:59,36.11000061
18/06/2013,18:04,35.59999847
18/06/2013,18:09,35.59999847
18/06/2013,18:14,35.59999847
18/06/2013,18:19,35.08999634
18/06/2013,18:24,35.08999634
18/06/2013,18:29,34.58000183
18/06/2013,18:34,34.58000183
18/06/2013,18:39,34.06999969
18/06/2013,18:44,34.06999969
18/06/2013,18:49,34.06999969
18/06/2013,18:54,33.56000137
18/06/2013,18:59,34.06999969
18/06/2013,19:04,33.56000137
18/06/2013,21:09,35.08999634
18/06/2013,21:14,35.59999847
18/06/2013,21:19,35.59999847
18/06/2013,21:24,35.59999847
18/06/2013,21:29,35.59999847
18/06/2013,21:34,36.11000061
18/06/2013,21:39,36.11000061
18/06/2013,21:44,36.11000061
18/06/2013,21:49,36.11000061
18/06/2013,21:54,36.11000061
18/06/2013,21:59,36.61999893
18/06/2013,22:04,36.61999893
18/06/2013,22:09,36.61999893
18/06/2013,22:14,37.13000107
18/06/2013,22:19,37.13000107
18/06/2013,22:24,37.13000107
18/06/2013,22:29,37.63999939
18/06/2013,22:34,37.63999939
18/06/2013,22:39,37.63999939
18/06/2013,22:44,37.63999939
18/06/2013,22:49,38.15000153
18/06/2013,22:54,38.15000153
18/06/2013,22:59,38.15000153
18/06/2013,23:04,38.66000366
18/06/2013,23:09,38.66000366
18/06/2013,23:14,38.66000366
18/06/2013,23:19,39.16999817
18/06/2013,23:24,38.66000366
18/06/2013,23:29,39.16999817
18/06/2013,23:34,39.16999817
18/06/2013,23:39,39.68000031
18/06/2013,23:44,39.68000031
18/06/2013,23:49,39.68000031
18/06/2013,23:54,39.16999817
18/06/2013,23:59,39.16999817
19/06/2013,00:04,39.68000031
19/06/2013,00:09,40.18999863
19/06/2013,00:14,41.2100029
19/06/2013,00:19,41.71999741
19/06/2013,00:24,41.71999741
19/06/2013,00:29,41.71999741
19/06/2013,00:34,42.22999954
19/06/2013,00:39,42.22999954
19/06/2013,00:44,42.22999954
19/06/2013,00:49,42.73999786
19/06/2013,00:54,42.73999786
19/06/2013,00:59,42.73999786
19/06/2013,01:04,42.73999786
19/06/2013,01:09,43.25
19/06/2013,01:14,43.25
19/06/2013,01:19,43.25
19/06/2013,01:24,43.76000214
19/06/2013,01:29,43.76000214
19/06/2013,01:34,43.76000214
19/06/2013,01:39,43.76000214
19/06/2013,01:44,43.76000214
19/06/2013,01:49,44.27000046
19/06/2013,01:54,43.76000214
19/06/2013,01:59,42.73999786
19/06/2013,02:04,42.22999954
19/06/2013,02:09,42.22999954
19/06/2013,02:14,42.22999954
19/06/2013,02:19,42.22999954
19/06/2013,02:24,42.22999954
19/06/2013,02:29,42.22999954
19/06/2013,02:34,42.22999954
19/06/2013,02:39,42.22999954
19/06/2013,02:44,42.22999954
19/06/2013,02:49,42.22999954
19/06/2013,02:54,42.22999954
19/06/2013,02:59,42.22999954
19/06/2013,03:04,42.22999954
19/06/2013,03:09,41.71999741
19/06/2013,03:14,41.71999741
19/06/2013,03:19,41.71999741
19/06/2013,03:24,41.71999741
19/06/2013,03:29,41.71999741
19/06/2013,03:34,41.71999741
19/06/2013,03:39,41.71999741
19/06/2013,03:44,41.71999741
19/06/2013,03:49,41.71999741
19/06/2013,03:54,41.71999741
19/06/2013,03:59,41.71999741
19/06/2013,04:04,41.71999741
19/06/2013,04:09,41.71999741
19/06/2013,04:14,41.71999741
19/06/2013,04:19,41.2100029
19/06/2013,04:24,41.2100029
19/06/2013,04:29,41.71999741
19/06/2013,04:34,42.22999954
19/06/2013,04:39,43.25
19/06/2013,04:44,43.25
19/06/2013,04:49,43.25
19/06/2013,04:54,43.25
19/06/2013,04:59,43.25
19/06/2013,05:04,43.25
19/06/2013,05:09,42.22999954
19/06/2013,05:14,41.2100029
19/06/2013,05:19,40.70000076
19/06/2013,05:24,40.70000076
19/06/2013,05:29,40.18999863
19/06/2013,05:34,40.18999863
19/06/2013,05:39,39.68000031
19/06/2013,05:44,39.16999817
19/06/2013,05:49,39.16999817
19/06/2013,05:54,38.66000366
19/06/2013,05:59,38.15000153
19/06/2013,06:04,37.63999939
19/06/2013,06:09,37.13000107
19/06/2013,06:14,36.61999893
19/06/2013,06:19,36.11000061
19/06/2013,06:24,36.11000061
19/06/2013,06:29,36.11000061
19/06/2013,06:34,36.11000061
19/06/2013,06:39,36.11000061
19/06/2013,06:44,36.11000061
19/06/2013,06:49,37.13000107
19/06/2013,06:54,37.13000107
19/06/2013,06:59,37.63999939
19/06/2013,07:04,37.63999939
19/06/2013,07:09,38.15000153
19/06/2013,07:14,37.63999939
19/06/2013,07:19,38.15000153
19/06/2013,07:24,38.15000153
19/06/2013,07:29,38.15000153
19/06/2013,07:34,38.66000366
19/06/2013,07:39,38.66000366
19/06/2013,07:44,39.16999817
19/06/2013,07:49,39.16999817
19/06/2013,07:54,39.68000031
19/06/2013,07:59,39.68000031
19/06/2013,08:04,39.16999817
19/06/2013,08:09,39.68000031
19/06/2013,08:14,39.68000031
19/06/2013,08:19,39.68000031
19/06/2013,08:24,39.68000031
19/06/2013,08:29,40.18999863
19/06/2013,08:34,39.68000031
19/06/2013,08:39,39.68000031
19/06/2013,08:44,40.18999863
19/06/2013,08:49,39.68000031
19/06/2013,08:54,39.16999817
19/06/2013,08:59,38.66000366
19/06/2013,09:04,38.15000153
19/06/2013,09:09,38.15000153
19/06/2013,09:14,37.63999939
19/06/2013,09:19,38.15000153
19/06/2013,09:24,37.63999939
19/06/2013,09:29,37.63999939
19/06/2013,09:34,37.63999939
19/06/2013,09:39,37.13000107
19/06/2013,09:44,37.63999939
19/06/2013,09:49,37.63999939
19/06/2013,09:54,37.63999939
19/06/2013,09:59,37.63999939
19/06/2013,10:04,37.13000107
19/06/2013,10:09,37.13000107
19/06/2013,10:14,37.13000107
19/06/2013,10:19,37.13000107
19/06/2013,10:24,37.13000107
19/06/2013,10:29,38.66000366
19/06/2013,10:34,38.66000366
19/06/2013,10:39,38.66000366
19/06/2013,10:44,38.15000153
19/06/2013,10:49,38.66000366
19/06/2013,10:54,39.68000031
19/06/2013,10:59,39.16999817
19/06/2013,11:04,39.68000031
19/06/2013,11:09,39.68000031
19/06/2013,11:14,39.68000031
19/06/2013,11:19,39.68000031
19/06/2013,11:24,39.68000031
19/06/2013,11:29,40.18999863
19/06/2013,11:34,40.18999863
19/06/2013,11:39,40.18999863
19/06/2013,11:44,40.18999863
19/06/2013,11:49,40.18999863
19/06/2013,11:54,40.18999863
19/06/2013,11:59,39.68000031
19/06/2013,12:04,40.18999863
19/06/2013,12:09,40.18999863
19/06/2013,12:14,40.70000076
19/06/2013,12:19,40.70000076
19/06/2013,12:24,40.70000076
19/06/2013,12:29,40.70000076
19/06/2013,12:34,40.70000076
19/06/2013,12:39,40.18999863
19/06/2013,12:44,39.68000031
19/06/2013,12:49,38.66000366
19/06/2013,12:54,39.16999817
19/06/2013,12:59,39.16999817
19/06/2013,13:04,38.66000366
19/06/2013,13:09,38.66000366
19/06/2013,13:14,39.16999817
19/06/2013,13:19,39.16999817
19/06/2013,13:24,39.16999817
19/06/2013,13:29,39.16999817
19/06/2013,13:34,39.16999817
19/06/2013,13:39,39.16999817
19/06/2013,13:44,39.16999817
19/06/2013,13:49,39.16999817
19/06/2013,13:54,39.16999817
19/06/2013,13:59,38.66000366
19/06/2013,14:04,38.66000366
19/06/2013,14:09,38.66000366
19/06/2013,14:14,38.66000366
19/06/2013,14:19,39.16999817
19/06/2013,14:24,39.68000031
19/06/2013,14:29,40.18999863
19/06/2013,14:34,41.2100029
19/06/2013,14:39,40.70000076
19/06/2013,14:44,41.2100029
19/06/2013,14:49,41.2100029
19/06/2013,14:54,41.2100029
19/06/2013,14:59,41.2100029
19/06/2013,15:04,41.2100029
19/06/2013,15:09,41.2100029
19/06/2013,15:14,41.2100029
19/06/2013,15:19,41.71999741
19/06/2013,15:24,41.71999741
19/06/2013,15:29,41.71999741
19/06/2013,15:34,41.71999741
19/06/2013,15:39,41.71999741
19/06/2013,15:44,41.71999741
19/06/2013,15:49,41.71999741
19/06/2013,15:54,41.2100029
19/06/2013,15:59,40.70000076
19/06/2013,16:04,39.68000031
19/06/2013,16:09,39.68000031
19/06/2013,16:14,39.68000031
19/06/2013,16:19,39.68000031
19/06/2013,16:24,39.16999817
19/06/2013,16:29,39.16999817
19/06/2013,16:34,39.16999817
19/06/2013,16:39,39.16999817
19/06/2013,16:44,39.16999817
19/06/2013,16:49,39.16999817
19/06/2013,16:54,38.66000366
19/06/2013,16:59,38.66000366
19/06/2013,17:04,38.15000153
19/06/2013,17:09,38.15000153
19/06/2013,17:14,38.15000153
19/06/2013,17:19,38.15000153
19/06/2013,17:24,37.63999939
19/06/2013,17:29,37.63999939
19/06/2013,17:34,37.13000107
19/06/2013,17:39,37.13000107
19/06/2013,17:44,37.63999939
19/06/2013,17:49,36.61999893
19/06/2013,17:54,36.61999893
19/06/2013,17:59,36.11000061
19/06/2013,18:04,36.11000061
19/06/2013,18:09,36.11000061
19/06/2013,18:14,36.11000061
19/06/2013,18:19,35.59999847
19/06/2013,18:24,35.59999847
19/06/2013,18:29,35.08999634
19/06/2013,18:34,35.08999634
19/06/2013,18:39,35.08999634
19/06/2013,18:44,35.08999634
19/06/2013,18:49,35.59999847
19/06/2013,18:54,36.11000061
19/06/2013,18:59,36.61999893
19/06/2013,19:04,37.13000107
19/06/2013,19:09,37.63999939
19/06/2013,19:14,37.63999939
19/06/2013,19:19,37.63999939
19/06/2013,19:24,37.63999939
19/06/2013,19:29,37.63999939
19/06/2013,19:34,38.15000153
19/06/2013,19:39,38.15000153
19/06/2013,19:44,38.15000153
19/06/2013,19:49,38.15000153
19/06/2013,19:54,38.15000153
19/06/2013,19:59,38.15000153
19/06/2013,20:04,38.66000366
19/06/2013,20:09,38.15000153
19/06/2013,20:14,37.63999939
19/06/2013,20:19,37.13000107
19/06/2013,20:24,37.13000107
19/06/2013,20:29,37.63999939
19/06/2013,20:34,37.13000107
19/06/2013,20:39,37.63999939
19/06/2013,20:44,37.13000107
19/06/2013,20:49,37.13000107
19/06/2013,20:54,36.61999893
19/06/2013,20:59,36.11000061
19/06/2013,21:04,37.13000107
19/06/2013,21:09,37.63999939
19/06/2013,21:14,38.15000153
19/06/2013,21:19,39.16999817
19/06/2013,21:24,39.16999817
19/06/2013,21:29,39.16999817
19/06/2013,21:34,39.68000031
19/06/2013,21:39,39.68000031
19/06/2013,21:44,40.18999863
19/06/2013,21:49,40.18999863
19/06/2013,21:54,40.18999863
19/06/2013,21:59,40.70000076
19/06/2013,22:04,40.70000076
19/06/2013,22:09,40.70000076
19/06/2013,22:14,41.2100029
19/06/2013,22:19,41.2100029
19/06/2013,22:24,41.71999741
19/06/2013,22:29,41.71999741
19/06/2013,22:34,41.71999741
19/06/2013,22:39,41.71999741
19/06/2013,22:44,41.2100029
19/06/2013,22:49,41.71999741
19/06/2013,22:54,42.22999954
19/06/2013,22:59,42.22999954
19/06/2013,23:04,42.73999786
19/06/2013,23:09,42.73999786
19/06/2013,23:14,43.25
19/06/2013,23:19,43.25
19/06/2013,23:24,43.25
19/06/2013,23:29,43.25
19/06/2013,23:34,42.22999954
19/06/2013,23:39,41.71999741
19/06/2013,23:44,41.71999741
19/06/2013,23:49,41.71999741
19/06/2013,23:54,41.71999741
19/06/2013,23:59,41.71999741
20/06/2013,00:04,41.71999741
20/06/2013,00:09,41.71999741
20/06/2013,00:14,41.71999741
20/06/2013,00:19,41.71999741
20/06/2013,00:24,41.71999741
20/06/2013,00:29,41.71999741
20/06/2013,00:34,41.71999741
20/06/2013,00:39,41.71999741
20/06/2013,00:44,41.71999741
20/06/2013,00:49,41.71999741
20/06/2013,00:54,41.71999741
20/06/2013,00:59,41.71999741
20/06/2013,01:04,41.71999741
20/06/2013,01:09,41.71999741
20/06/2013,01:14,41.71999741
20/06/2013,01:19,41.71999741
20/06/2013,01:24,41.71999741
20/06/2013,01:29,41.71999741
20/06/2013,01:34,41.71999741
20/06/2013,01:39,41.71999741
20/06/2013,01:44,41.71999741
20/06/2013,01:49,41.71999741
20/06/2013,01:54,41.71999741
20/06/2013,01:59,41.71999741
20/06/2013,02:04,41.71999741
20/06/2013,02:09,41.71999741
20/06/2013,02:14,41.71999741
20/06/2013,02:19,41.71999741
20/06/2013,02:24,41.2100029
20/06/2013,02:29,41.2100029
20/06/2013,02:34,41.2100029
20/06/2013,02:39,41.2100029
20/06/2013,02:44,41.2100029
20/06/2013,02:49,41.2100029
20/06/2013,02:54,41.2100029
20/06/2013,02:59,41.2100029
20/06/2013,03:04,41.2100029
20/06/2013,03:09,41.71999741
20/06/2013,03:14,42.73999786
20/06/2013,03:19,43.76000214
20/06/2013,03:24,43.76000214
20/06/2013,03:29,43.76000214
20/06/2013,03:34,43.76000214
20/06/2013,03:39,44.27000046
20/06/2013,03:44,44.27000046
20/06/2013,03:49,44.27000046
20/06/2013,03:54,43.25
20/06/2013,03:59,42.73999786
20/06/2013,04:04,42.22999954
20/06/2013,04:09,42.22999954
20/06/2013,04:14,42.22999954
20/06/2013,04:19,42.22999954
20/06/2013,04:24,42.22999954
20/06/2013,04:29,41.71999741
20/06/2013,04:34,41.71999741
20/06/2013,04:39,41.71999741
20/06/2013,04:44,41.71999741
20/06/2013,04:49,41.71999741
20/06/2013,04:54,41.71999741
20/06/2013,04:59,41.71999741
20/06/2013,05:04,41.2100029
20/06/2013,05:09,40.70000076
20/06/2013,05:14,40.70000076
20/06/2013,05:19,40.18999863
20/06/2013,05:24,40.18999863
20/06/2013,05:29,39.68000031
20/06/2013,05:34,39.68000031
20/06/2013,05:39,39.68000031
20/06/2013,05:44,40.18999863
20/06/2013,05:49,40.18999863
20/06/2013,05:54,40.18999863
20/06/2013,05:59,40.18999863
20/06/2013,06:04,39.68000031
20/06/2013,06:09,39.16999817
20/06/2013,06:14,38.66000366
20/06/2013,06:19,38.66000366
20/06/2013,06:24,38.15000153
20/06/2013,06:29,38.66000366
20/06/2013,06:34,38.15000153
20/06/2013,06:39,37.63999939
20/06/2013,06:44,37.63999939
20/06/2013,06:49,37.63999939
20/06/2013,06:54,37.13000107
20/06/2013,06:59,36.61999893
20/06/2013,07:04,35.59999847
20/06/2013,07:09,35.59999847
20/06/2013,07:14,35.59999847
20/06/2013,07:19,35.59999847
20/06/2013,07:24,36.11000061
20/06/2013,07:29,36.11000061
20/06/2013,07:34,36.11000061
20/06/2013,07:39,36.61999893
20/06/2013,07:44,36.61999893
20/06/2013,07:49,36.61999893
20/06/2013,07:54,37.13000107
20/06/2013,07:59,37.13000107
20/06/2013,08:04,36.61999893
20/06/2013,08:09,36.61999893
20/06/2013,08:14,37.63999939
20/06/2013,08:19,38.15000153
20/06/2013,08:24,39.16999817
20/06/2013,08:29,39.68000031
20/06/2013,08:34,39.16999817
20/06/2013,08:39,39.68000031
20/06/2013,08:44,39.68000031
20/06/2013,08:49,40.18999863
20/06/2013,08:54,39.68000031
20/06/2013,08:59,39.68000031
20/06/2013,09:04,39.68000031
20/06/2013,09:09,40.18999863
20/06/2013,09:14,40.18999863
20/06/2013,09:19,40.18999863
20/06/2013,09:24,40.18999863
20/06/2013,09:29,40.70000076
20/06/2013,09:34,40.70000076
20/06/2013,09:39,40.70000076
20/06/2013,09:44,40.70000076
20/06/2013,09:49,41.2100029
20/06/2013,09:54,41.2100029
20/06/2013,09:59,41.2100029
20/06/2013,10:04,41.2100029
20/06/2013,10:09,40.18999863
20/06/2013,10:14,40.18999863
20/06/2013,10:19,39.16999817
20/06/2013,10:24,39.16999817
20/06/2013,10:29,39.68000031
20/06/2013,10:34,39.68000031
20/06/2013,10:39,39.16999817
20/06/2013,10:44,39.16999817
20/06/2013,10:49,39.16999817
20/06/2013,10:54,38.66000366
20/06/2013,10:59,39.16999817
20/06/2013,11:04,39.16999817
20/06/2013,11:09,38.66000366
20/06/2013,11:14,38.66000366
20/06/2013,11:19,38.66000366
20/06/2013,11:24,38.15000153
20/06/2013,11:29,38.15000153
20/06/2013,11:34,38.15000153
20/06/2013,11:39,38.15000153
20/06/2013,11:44,38.15000153
20/06/2013,11:49,38.15000153
20/06/2013,11:54,38.66000366
20/06/2013,11:59,39.16999817
20/06/2013,12:04,39.68000031
20/06/2013,12:09,39.68000031
20/06/2013,12:14,39.68000031
20/06/2013,12:19,40.18999863
20/06/2013,12:24,39.68000031
20/06/2013,12:29,39.68000031
20/06/2013,12:34,39.68000031
20/06/2013,12:39,39.68000031
20/06/2013,12:44,39.68000031
20/06/2013,12:49,39.68000031
20/06/2013,12:54,39.68000031
20/06/2013,12:59,40.18999863
20/06/2013,13:04,41.2100029
20/06/2013,13:09,41.2100029
20/06/2013,13:14,41.2100029
20/06/2013,13:19,41.71999741
20/06/2013,13:24,41.71999741
20/06/2013,13:29,41.71999741
20/06/2013,13:34,41.71999741
20/06/2013,13:39,42.22999954
20/06/2013,13:44,42.22999954
20/06/2013,13:49,42.22999954
20/06/2013,13:54,41.2100029
20/06/2013,13:59,40.70000076
20/06/2013,14:04,40.18999863
20/06/2013,14:09,40.18999863
20/06/2013,14:14,40.18999863
20/06/2013,14:19,40.18999863
20/06/2013,14:24,40.18999863
20/06/2013,14:29,40.18999863
20/06/2013,14:34,40.18999863
20/06/2013,14:39,39.68000031
20/06/2013,14:44,39.68000031
20/06/2013,14:49,39.68000031
20/06/2013,14:54,39.68000031
20/06/2013,14:59,39.68000031
20/06/2013,15:04,39.68000031
20/06/2013,15:09,39.68000031
20/06/2013,15:14,39.68000031
20/06/2013,15:19,39.68000031
20/06/2013,15:24,39.68000031
