date,time,value
10/06/2013,06:09:00,36.11000061
10/06/2013,06:14:00,35.59999847
10/06/2013,06:19:00,35.08999634
10/06/2013,06:24:00,35.08999634
10/06/2013,06:29:00,34.58000183
10/06/2013,06:34:00,34.06999969
10/06/2013,06:39:00,33.56000137
10/06/2013,06:44:00,33.04999924
10/06/2013,06:49:00,33.56000137
10/06/2013,06:54:00,35.08999634
10/06/2013,06:59:00,35.59999847
10/06/2013,07:04:00,36.11000061
10/06/2013,07:09:00,36.11000061
10/06/2013,07:14:00,36.11000061
10/06/2013,07:19:00,36.61999893
10/06/2013,13:44:00,42.22999954
10/06/2013,15:39:00,42.22999954
10/06/2013,15:54:00,42.22999954
10/06/2013,18:04:00,36.61999893
10/06/2013,18:09:00,36.61999893
10/06/2013,18:14:00,36.11000061
10/06/2013,18:19:00,36.11000061
10/06/2013,18:24:00,35.59999847
10/06/2013,18:29:00,35.59999847
10/06/2013,18:34:00,35.59999847
10/06/2013,18:39:00,35.59999847
10/06/2013,18:44:00,35.59999847
10/06/2013,18:49:00,35.08999634
10/06/2013,18:54:00,34.58000183
10/06/2013,18:59:00,34.58000183
10/06/2013,19:04:00,34.58000183
10/06/2013,19:09:00,34.58000183
10/06/2013,19:14:00,34.58000183
10/06/2013,19:19:00,35.08999634
10/06/2013,19:24:00,34.58000183
10/06/2013,19:29:00,34.58000183
10/06/2013,19:34:00,34.58000183
10/06/2013,19:39:00,34.58000183
10/06/2013,19:44:00,33.56000137
10/06/2013,19:49:00,34.06999969
10/06/2013,19:54:00,33.56000137
10/06/2013,19:59:00,34.06999969
10/06/2013,20:04:00,34.06999969
10/06/2013,20:09:00,34.06999969
10/06/2013,20:14:00,34.06999969
10/06/2013,20:19:00,34.58000183
10/06/2013,20:24:00,34.58000183
10/06/2013,20:29:00,35.59999847
10/06/2013,20:34:00,36.11000061
10/06/2013,20:39:00,36.61999893
10/06/2013,20:44:00,36.61999893
10/06/2013,22:59:00,42.22999954
10/06/2013,23:04:00,42.22999954
10/06/2013,23:09:00,42.22999954
10/06/2013,23:14:00,42.22999954
10/06/2013,23:19:00,42.73999786
10/06/2013,23:24:00,42.73999786
10/06/2013,23:29:00,42.73999786
10/06/2013,23:34:00,43.25
10/06/2013,23:39:00,43.25
10/06/2013,23:44:00,43.25
10/06/2013,23:49:00,43.76000214
10/06/2013,23:54:00,43.76000214
10/06/2013,23:59:00,43.76000214
11/06/2013,00:04:00,42.73999786
11/06/2013,00:09:00,42.22999954
11/06/2013,00:14:00,42.22999954
11/06/2013,00:19:00,42.22999954
11/06/2013,00:24:00,42.22999954
11/06/2013,00:29:00,42.22999954
11/06/2013,00:34:00,42.22999954
11/06/2013,00:39:00,42.22999954
11/06/2013,00:44:00,42.22999954
11/06/2013,00:49:00,42.22999954
11/06/2013,00:54:00,42.22999954
11/06/2013,00:59:00,42.22999954
11/06/2013,01:04:00,42.22999954
11/06/2013,01:09:00,42.22999954
11/06/2013,01:14:00,42.22999954
11/06/2013,01:19:00,42.22999954
11/06/2013,01:24:00,42.22999954
11/06/2013,01:29:00,42.22999954
11/06/2013,01:34:00,42.22999954
11/06/2013,01:39:00,42.22999954
11/06/2013,01:44:00,42.22999954
11/06/2013,01:49:00,42.22999954
11/06/2013,06:39:00,36.61999893
11/06/2013,06:44:00,36.61999893
11/06/2013,06:49:00,36.11000061
11/06/2013,06:54:00,36.11000061
11/06/2013,06:59:00,35.59999847
11/06/2013,07:04:00,34.58000183
11/06/2013,07:09:00,35.08999634
11/06/2013,07:14:00,34.58000183
11/06/2013,07:19:00,35.08999634
11/06/2013,07:24:00,35.59999847
11/06/2013,07:29:00,36.11000061
11/06/2013,07:34:00,36.11000061
11/06/2013,07:39:00,36.11000061
11/06/2013,07:44:00,36.11000061
11/06/2013,07:49:00,36.11000061
11/06/2013,07:54:00,36.11000061
11/06/2013,07:59:00,36.61999893
